penghasilan,jumlah_tanggungan,kondisi_rumah,status_pekerjaan,pendidikan,lama_tinggal_tahun,layak_subsidi
11781707,2,mewah,pegawai tetap,SMA,2,1
11282647,0,layak,PNS,D3,9,0
5286948,2,layak,pegawai tetap,S1,7,0
4036769,2,layak,pegawai tetap,S1,2,0
4281922,1,mewah,PNS,S1,4,0
8058391,0,layak,pegawai tetap,SMA,6,0
8900862,1,layak,PNS,D3,5,0
11598136,0,layak,pegawai tetap,D3,4,0
13226432,2,layak,wirausaha,D3,5,0
9466929,1,layak,PNS,SMA,4,0
8332318,2,layak,pegawai tetap,S1,5,0
9600180,0,layak,PNS,D3,7,0
3852039,1,layak,pegawai tetap,S1,2,0
6915832,0,layak,wirausaha,D3,1,0
9050196,2,mewah,pegawai tetap,SMA,3,0
3869039,0,layak,pegawai tetap,S1,6,0
14685440,0,mewah,pegawai tetap,D3,4,0
11126474,1,mewah,pegawai tetap,SMA,8,0
9871785,0,layak,wirausaha,SMA,4,0
5073687,0,layak,PNS,D3,3,0
10956801,2,layak,wirausaha,D3,8,0
11728850,1,layak,wirausaha,D3,8,0
9263222,0,layak,wirausaha,D3,1,0
6590640,1,layak,PNS,S1,4,0
10258126,1,layak,PNS,S1,7,0
11443045,1,mewah,PNS,S1,9,0
14328973,1,layak,pegawai tetap,SMA,2,0
9980923,2,mewah,PNS,SMA,8,0
3847083,0,layak,wirausaha,S1,9,0
8190383,2,mewah,pegawai tetap,S1,9,0
7427345,2,layak,wirausaha,D3,7,0
14261244,2,layak,wirausaha,S1,7,0
4196547,2,mewah,pegawai tetap,D3,3,0
5867308,1,mewah,pegawai tetap,S1,9,0
11573867,1,layak,wirausaha,D3,1,0
5550345,2,layak,PNS,SMA,6,1
7193156,1,layak,PNS,SMA,2,1
14407580,1,layak,PNS,SMA,7,0
4074759,0,layak,wirausaha,D3,7,1
9361448,2,layak,pegawai tetap,D3,3,0
13654048,0,layak,pegawai tetap,SMA,7,0
13786947,2,mewah,pegawai tetap,S1,4,0
9125388,0,layak,pegawai tetap,SMA,7,0
13873804,1,mewah,pegawai tetap,D3,7,1
12801452,2,mewah,wirausaha,S1,8,0
5175669,0,layak,wirausaha,SMA,6,1
10536126,1,mewah,pegawai tetap,S1,8,1
6442028,1,layak,wirausaha,D3,5,0
8561518,1,layak,wirausaha,SMA,3,0
8949092,1,layak,pegawai tetap,S1,2,0
12063056,2,layak,wirausaha,SMA,8,0
11649446,1,layak,pegawai tetap,SMA,5,1
9483270,2,layak,wirausaha,D3,1,0
9493215,0,layak,PNS,SMA,6,0
9023357,1,mewah,PNS,D3,6,0
4197866,1,layak,PNS,SMA,5,0
7111803,2,layak,PNS,D3,9,0
6421069,2,layak,PNS,S1,7,0
12794539,1,layak,PNS,D3,6,0
9098403,1,layak,wirausaha,D3,2,0
10563053,1,layak,PNS,D3,3,0
8791265,1,layak,pegawai tetap,SMA,7,0
14006775,0,mewah,pegawai tetap,D3,2,0
5689488,1,mewah,PNS,S1,5,0
9984203,0,layak,pegawai tetap,SMA,4,0
10997067,0,layak,wirausaha,SMA,2,0
14872217,1,layak,PNS,S1,4,0
6914943,0,layak,PNS,D3,1,0
10686423,2,layak,pegawai tetap,S1,3,0
13408669,2,layak,PNS,D3,8,0
5321769,0,mewah,PNS,D3,9,0
13634542,1,layak,pegawai tetap,D3,1,0
9008575,0,mewah,pegawai tetap,D3,5,0
6964439,2,mewah,pegawai tetap,SMA,3,0
6521309,0,layak,pegawai tetap,SMA,1,0
13794317,2,mewah,pegawai tetap,D3,9,0
10600292,0,mewah,wirausaha,D3,9,0
11389503,2,layak,PNS,SMA,1,0
14573395,0,layak,PNS,SMA,5,0
4145462,1,layak,PNS,D3,8,0
7336370,2,layak,PNS,SMA,4,0
4940119,2,layak,pegawai tetap,S1,8,0
13794705,0,layak,PNS,D3,9,1
8380362,0,layak,PNS,S1,6,0
6206454,2,mewah,PNS,D3,6,0
4084831,2,layak,PNS,S1,4,0
4009300,1,layak,PNS,SMA,5,0
4505590,2,mewah,PNS,SMA,4,0
3699346,0,layak,pegawai tetap,SMA,4,0
6090590,1,mewah,PNS,SMA,9,0
12529018,2,layak,wirausaha,S1,8,0
4625087,2,layak,pegawai tetap,D3,4,0
11668787,2,mewah,pegawai tetap,SMA,2,0
5760873,1,layak,pegawai tetap,D3,1,0
10352402,1,layak,pegawai tetap,SMA,8,0
10100320,2,mewah,pegawai tetap,SMA,9,0
14323504,1,layak,PNS,D3,1,1
13645698,2,layak,wirausaha,D3,1,0
11579799,0,layak,pegawai tetap,S1,7,0
7311628,2,layak,PNS,D3,1,0
12248813,0,mewah,wirausaha,S1,3,0
4193259,0,mewah,pegawai tetap,D3,7,0
3702660,1,layak,wirausaha,S1,2,0
12102234,1,layak,pegawai tetap,SMA,8,0
5446371,1,mewah,wirausaha,SMA,2,0
8439249,2,layak,pegawai tetap,S1,5,0
10797703,2,layak,PNS,D3,2,0
3727369,1,mewah,PNS,S1,4,0
14435397,1,mewah,wirausaha,D3,4,0
6026188,1,layak,PNS,D3,2,0
9335139,1,mewah,PNS,SMA,2,0
5221388,0,layak,pegawai tetap,D3,2,0
3912882,2,layak,PNS,SMA,1,0
8508568,2,layak,PNS,D3,6,0
14219217,1,layak,pegawai tetap,S1,3,0
9064688,2,layak,wirausaha,D3,8,0
5856852,2,mewah,PNS,D3,2,0
11929906,0,layak,wirausaha,D3,5,0
13991228,1,layak,wirausaha,SMA,2,0
12588478,2,layak,PNS,SMA,2,0
9144811,2,layak,wirausaha,SMA,9,0
8286096,2,layak,PNS,D3,8,0
8934594,0,mewah,PNS,D3,5,0
11352434,2,layak,PNS,D3,5,0
5073023,1,layak,wirausaha,SMA,4,0
11340015,2,mewah,pegawai tetap,D3,3,0
11066925,0,mewah,PNS,SMA,6,0
7850726,2,mewah,PNS,SMA,4,0
4200984,2,layak,pegawai tetap,SMA,5,0
4024735,0,layak,pegawai tetap,S1,3,0
9138596,1,layak,PNS,D3,4,0
6040073,2,layak,PNS,S1,6,0
4224460,0,layak,wirausaha,S1,4,0
11575123,0,layak,PNS,D3,3,0
7676525,2,layak,PNS,SMA,2,0
7115537,0,layak,pegawai tetap,SMA,2,0
4632435,0,layak,PNS,SMA,9,1
13095748,2,layak,PNS,SMA,7,0
6710699,0,layak,PNS,S1,8,1
6393175,2,layak,pegawai tetap,S1,4,0
14711506,1,layak,PNS,D3,7,0
9142770,0,layak,pegawai tetap,SMA,7,0
8665631,0,layak,pegawai tetap,S1,6,0
11371036,0,layak,pegawai tetap,D3,5,0
4781585,1,layak,wirausaha,SMA,4,0
12601777,0,layak,pegawai tetap,D3,6,0
11085833,0,layak,wirausaha,D3,4,0
5128714,2,layak,wirausaha,D3,9,0
13126406,1,layak,wirausaha,S1,1,0
8811144,1,layak,pegawai tetap,S1,5,0
12794550,1,layak,PNS,S1,4,0
10675321,2,mewah,wirausaha,S1,1,0
11434488,1,layak,PNS,S1,5,0
10154900,1,mewah,wirausaha,D3,9,0
12905495,2,layak,pegawai tetap,SMA,2,0
4495575,2,layak,PNS,SMA,7,0
8815086,2,mewah,wirausaha,SMA,9,0
7559688,1,layak,PNS,SMA,4,0
14298026,0,layak,PNS,SMA,2,0
9917430,2,layak,pegawai tetap,S1,5,0
6379143,0,layak,pegawai tetap,S1,8,0
4479764,1,layak,PNS,SMA,1,0
14783971,2,mewah,PNS,SMA,2,0
7920498,0,mewah,pegawai tetap,SMA,2,0
12427815,2,mewah,PNS,SMA,4,0
7429733,0,layak,pegawai tetap,D3,7,0
8107405,1,layak,PNS,S1,3,0
11646441,0,layak,wirausaha,SMA,4,0
6714983,1,layak,PNS,SMA,8,0
14714626,1,layak,pegawai tetap,D3,7,0
7389055,1,mewah,PNS,S1,8,0
12832949,0,layak,PNS,D3,5,0
7580277,2,mewah,wirausaha,D3,5,0
7468639,1,layak,PNS,SMA,4,0
7774093,2,mewah,pegawai tetap,SMA,8,0
7976190,0,layak,PNS,D3,3,0
13676972,2,layak,pegawai tetap,D3,3,1
12119697,0,layak,pegawai tetap,SMA,3,0
9014396,0,layak,pegawai tetap,S1,4,0
10453729,0,mewah,wirausaha,S1,2,0
11547793,0,mewah,pegawai tetap,SMA,8,0
12766832,0,layak,wirausaha,SMA,5,0
14612813,2,mewah,PNS,D3,5,0
12323677,2,layak,PNS,SMA,5,0
9752063,1,layak,pegawai tetap,S1,7,1
8036430,1,layak,pegawai tetap,D3,9,0
5599349,2,layak,PNS,SMA,3,0
10371047,1,layak,PNS,D3,5,0
13148170,1,layak,wirausaha,D3,5,0
13886043,0,layak,PNS,D3,7,0
13308107,1,layak,pegawai tetap,SMA,2,0
6500602,2,mewah,pegawai tetap,D3,8,0
7967951,0,layak,pegawai tetap,D3,3,0
11652419,0,layak,PNS,D3,2,0
11171957,0,layak,wirausaha,S1,5,0
7246761,1,layak,PNS,S1,5,0
7329550,1,layak,pegawai tetap,D3,5,0
3588134,0,mewah,pegawai tetap,S1,3,0
14632701,0,layak,pegawai tetap,D3,9,0
4073139,1,mewah,wirausaha,SMA,7,0
11853472,1,layak,wirausaha,D3,9,0
7998730,1,layak,PNS,SMA,4,0
9978070,1,layak,PNS,S1,2,0
13305638,1,layak,wirausaha,S1,4,0
10140942,0,mewah,pegawai tetap,D3,2,0
9429941,2,layak,PNS,D3,6,0
8496332,1,layak,pegawai tetap,D3,1,0
10865285,1,mewah,pegawai tetap,S1,7,0
10471300,0,layak,PNS,D3,5,0
12240832,1,mewah,pegawai tetap,SMA,7,0
4721716,2,layak,pegawai tetap,D3,7,0
7956887,1,layak,PNS,S1,7,0
10537767,2,mewah,PNS,D3,1,0
7228144,1,layak,pegawai tetap,SMA,6,0
9117223,1,layak,pegawai tetap,D3,4,0
12950520,1,layak,wirausaha,SMA,2,0
11702716,2,layak,pegawai tetap,SMA,2,0
5156551,1,layak,pegawai tetap,S1,1,0
8766986,0,layak,pegawai tetap,SMA,5,0
14618222,1,layak,wirausaha,S1,9,0
6732256,2,layak,PNS,S1,4,0
14342323,2,layak,pegawai tetap,S1,9,0
7353355,2,layak,PNS,SMA,6,0
14054814,1,layak,pegawai tetap,SMA,1,0
4226244,0,layak,pegawai tetap,S1,4,0
12779895,1,layak,PNS,S1,8,0
9361119,2,layak,pegawai tetap,SMA,8,0
10021367,1,layak,PNS,SMA,1,0
10237858,1,mewah,PNS,S1,5,0
11858302,2,layak,PNS,SMA,4,0
14834894,0,layak,PNS,D3,4,0
4598505,0,layak,wirausaha,D3,1,1
12236711,2,layak,pegawai tetap,D3,4,0
3945192,0,mewah,pegawai tetap,SMA,6,0
14358005,0,layak,pegawai tetap,D3,5,1
9324950,1,mewah,pegawai tetap,S1,4,0
7498974,1,layak,PNS,D3,9,0
11327672,0,layak,PNS,S1,8,0
4962207,0,mewah,pegawai tetap,SMA,5,0
10460063,2,layak,wirausaha,S1,9,0
10881841,1,layak,pegawai tetap,S1,9,0
13555749,1,layak,PNS,D3,3,0
8651293,0,layak,pegawai tetap,D3,9,1
6300297,1,layak,wirausaha,D3,8,0
8821458,1,mewah,pegawai tetap,SMA,4,0
4744468,2,layak,PNS,SMA,1,0
5526266,2,layak,pegawai tetap,SMA,9,1
4498655,0,layak,pegawai tetap,SMA,4,0
11907445,2,layak,pegawai tetap,D3,7,0
11741418,1,mewah,pegawai tetap,D3,4,0
4658210,0,layak,PNS,D3,8,0
11925245,2,layak,wirausaha,S1,6,0
12833139,0,layak,pegawai tetap,SMA,2,0
13461344,0,layak,PNS,SMA,3,0
8093490,1,layak,PNS,SMA,6,0
4902390,2,layak,pegawai tetap,SMA,1,0
4516162,2,layak,pegawai tetap,D3,4,0
13949674,0,layak,PNS,D3,8,0
14374365,1,layak,PNS,S1,1,0
8308256,0,layak,PNS,S1,7,0
4573239,0,layak,PNS,SMA,1,0
14395149,1,layak,pegawai tetap,S1,3,0
5555143,1,mewah,PNS,SMA,2,0
6379104,0,layak,pegawai tetap,SMA,3,0
12751165,0,mewah,wirausaha,S1,6,0
13815673,2,layak,PNS,D3,4,0
13182364,2,layak,PNS,S1,3,1
6491166,1,layak,PNS,D3,7,0
3883305,0,layak,wirausaha,SMA,9,0
11889319,1,layak,PNS,S1,5,0
9608773,0,layak,pegawai tetap,SMA,4,0
13208111,1,layak,pegawai tetap,S1,3,0
11265930,2,layak,pegawai tetap,S1,5,0
4016639,1,layak,pegawai tetap,SMA,3,0
11846309,2,mewah,pegawai tetap,S1,1,0
11715047,2,layak,pegawai tetap,SMA,8,0
6089700,1,mewah,wirausaha,SMA,4,0
9822273,1,layak,wirausaha,SMA,5,0
11776628,0,layak,PNS,D3,1,0
6494735,2,layak,wirausaha,SMA,2,0
13751057,2,layak,wirausaha,S1,7,0
4496711,2,mewah,PNS,SMA,5,0
11427711,0,layak,PNS,SMA,3,0
6054538,0,layak,PNS,SMA,3,0
13495730,1,layak,PNS,D3,1,1
14256318,1,layak,pegawai tetap,SMA,4,0
14129172,1,layak,pegawai tetap,SMA,8,0
9156581,0,layak,PNS,D3,9,0
11055158,0,layak,pegawai tetap,SMA,2,0
8676421,1,layak,pegawai tetap,S1,3,0
3770242,0,mewah,PNS,D3,2,0
8391771,0,layak,PNS,SMA,2,0
13664572,1,layak,PNS,SMA,8,0
7540835,2,mewah,PNS,SMA,6,0
12633780,0,layak,pegawai tetap,D3,4,0
9022163,1,layak,wirausaha,S1,4,0
11319702,0,layak,pegawai tetap,S1,7,0
13019981,0,mewah,wirausaha,S1,4,0
4040655,0,layak,pegawai tetap,S1,9,0
4888926,0,layak,PNS,S1,5,0
4504114,2,layak,pegawai tetap,SMA,6,0
8457022,1,layak,wirausaha,D3,8,0
9381581,1,layak,PNS,SMA,6,0
9140778,0,layak,PNS,S1,9,0
5841209,1,layak,PNS,SMA,9,0
14618119,2,layak,PNS,D3,4,1
7939241,1,mewah,pegawai tetap,S1,4,0
6342860,1,layak,PNS,SMA,4,0
3791201,0,layak,pegawai tetap,SMA,2,1
12632467,2,layak,PNS,SMA,2,0
8001554,1,layak,PNS,D3,7,0
8751240,1,mewah,PNS,D3,2,0
11634852,1,mewah,PNS,SMA,8,0
5830274,0,layak,pegawai tetap,D3,6,0
13315166,0,layak,pegawai tetap,SMA,6,0
11217516,0,layak,PNS,D3,2,0
11116162,1,layak,PNS,S1,7,0
11785866,1,layak,PNS,SMA,5,0
8245895,1,layak,wirausaha,SMA,8,0
12871150,1,layak,PNS,D3,1,0
13447807,0,layak,PNS,SMA,2,0
11925714,1,mewah,PNS,SMA,1,0
10895998,2,layak,pegawai tetap,S1,6,0
12820114,2,mewah,pegawai tetap,SMA,6,0
8855603,1,layak,wirausaha,D3,4,0
9484294,0,mewah,pegawai tetap,S1,5,0
4207361,2,layak,pegawai tetap,D3,9,0
14986185,2,layak,pegawai tetap,D3,4,0
6165239,2,mewah,PNS,S1,9,0
4226592,2,layak,PNS,S1,2,0
5889265,1,layak,PNS,SMA,8,0
6348035,2,layak,pegawai tetap,D3,7,0
7421337,1,layak,PNS,D3,3,0
5204507,2,layak,pegawai tetap,D3,9,0
6967304,0,layak,pegawai tetap,SMA,1,0
10550795,1,mewah,PNS,S1,5,0
7048237,2,layak,wirausaha,SMA,1,0
3856164,1,layak,PNS,SMA,6,0
9739102,0,mewah,pegawai tetap,SMA,6,0
7276216,0,layak,pegawai tetap,SMA,2,0
12480796,0,layak,wirausaha,SMA,2,0
10634790,0,layak,PNS,SMA,4,0
14779375,2,mewah,PNS,D3,8,0
6416562,0,layak,pegawai tetap,SMA,4,0
7517300,0,mewah,PNS,D3,1,0
11032366,2,mewah,wirausaha,SMA,1,0
4575810,1,layak,pegawai tetap,SMA,1,0
11477742,0,mewah,PNS,SMA,2,0
3853814,0,layak,wirausaha,D3,7,0
14801057,1,layak,PNS,D3,4,1
3701171,0,mewah,PNS,D3,3,0
12535753,2,layak,pegawai tetap,SMA,7,0
10129794,2,layak,wirausaha,SMA,6,0
9935711,2,mewah,PNS,D3,1,0
6739603,0,layak,wirausaha,SMA,3,0
11918636,0,mewah,PNS,SMA,1,0
11968430,2,layak,pegawai tetap,D3,2,0
4594985,2,mewah,wirausaha,SMA,7,0
8863096,2,layak,pegawai tetap,S1,6,0
13368124,0,layak,pegawai tetap,S1,2,1
4327217,1,layak,PNS,S1,3,0
11301402,0,layak,pegawai tetap,S1,1,0
9774282,2,mewah,pegawai tetap,D3,4,0
11551093,0,mewah,pegawai tetap,SMA,1,0
10841190,1,layak,PNS,SMA,7,0
12823510,2,layak,PNS,D3,4,0
6943408,1,layak,PNS,D3,7,0
4440266,0,layak,pegawai tetap,S1,7,0
9237671,0,layak,wirausaha,SMA,1,0
4340863,0,layak,pegawai tetap,D3,2,0
8796393,1,layak,pegawai tetap,D3,9,0
8185684,0,layak,pegawai tetap,D3,5,0
13284776,1,layak,PNS,D3,9,0
11652675,1,layak,pegawai tetap,D3,1,0
6519659,0,mewah,pegawai tetap,SMA,6,0
6576449,1,mewah,PNS,SMA,5,0
10199374,0,layak,PNS,D3,9,0
11881333,2,layak,wirausaha,SMA,5,0
10657601,2,layak,PNS,S1,4,0
12497202,0,layak,PNS,S1,8,1
4136034,2,layak,PNS,SMA,6,0
4084125,2,layak,PNS,S1,2,0
9718324,0,mewah,PNS,D3,5,0
10469890,0,layak,pegawai tetap,D3,6,0
9688374,1,layak,PNS,D3,6,0
12609268,1,layak,pegawai tetap,D3,6,0
11292163,0,layak,wirausaha,D3,5,0
4198146,2,layak,pegawai tetap,D3,8,0
14860970,0,mewah,PNS,SMA,8,0
12946455,2,mewah,pegawai tetap,D3,6,0
6689169,1,mewah,pegawai tetap,S1,7,0
11637201,0,layak,pegawai tetap,SMA,6,0
3637099,0,layak,pegawai tetap,D3,7,0
6216480,0,mewah,pegawai tetap,SMA,4,0
6510189,2,layak,pegawai tetap,SMA,3,1
4665438,0,layak,pegawai tetap,D3,6,0
8582528,0,mewah,PNS,D3,9,1
14837406,1,layak,PNS,SMA,1,0
13142737,1,mewah,pegawai tetap,SMA,5,0
12104096,0,mewah,pegawai tetap,D3,5,0
8479417,0,mewah,pegawai tetap,D3,5,0
7425498,1,layak,PNS,D3,8,0
11298272,2,layak,pegawai tetap,SMA,7,0
6944020,2,layak,PNS,S1,2,0
11175673,1,layak,pegawai tetap,D3,9,0
14122759,1,mewah,PNS,S1,5,0
3644160,0,layak,wirausaha,SMA,7,0
9545811,1,mewah,pegawai tetap,D3,4,0
13043168,0,mewah,pegawai tetap,S1,5,0
3663631,2,layak,wirausaha,S1,7,0
11329738,1,layak,PNS,S1,7,0
8644936,1,layak,pegawai tetap,SMA,1,0
4251364,0,layak,PNS,D3,5,0
13851394,0,layak,pegawai tetap,SMA,3,0
14109723,1,layak,PNS,SMA,7,0
14773541,2,layak,pegawai tetap,D3,9,0
8220592,1,layak,pegawai tetap,SMA,4,0
11022388,2,layak,wirausaha,S1,5,0
13967083,0,mewah,pegawai tetap,S1,6,0
6350984,2,mewah,pegawai tetap,SMA,8,0
10227935,1,layak,pegawai tetap,SMA,4,0
13398199,2,mewah,PNS,D3,6,1
13752780,2,layak,pegawai tetap,SMA,7,0
11186636,0,layak,pegawai tetap,S1,5,0
7064083,0,mewah,PNS,S1,3,0
13793434,1,layak,pegawai tetap,S1,5,0
14642201,1,layak,pegawai tetap,S1,1,0
12591894,2,layak,pegawai tetap,SMA,4,0
14850270,0,layak,pegawai tetap,SMA,2,0
9291407,1,mewah,pegawai tetap,SMA,3,0
13506589,1,mewah,PNS,S1,1,0
6571985,0,mewah,pegawai tetap,D3,2,0
11386459,1,layak,pegawai tetap,SMA,8,0
11685412,0,layak,wirausaha,SMA,6,0
11036706,1,layak,PNS,SMA,2,0
11745076,1,layak,pegawai tetap,SMA,6,0
12854192,1,layak,PNS,S1,2,0
3650511,1,layak,pegawai tetap,S1,8,0
6986407,0,layak,pegawai tetap,S1,8,0
7613236,2,mewah,wirausaha,S1,3,0
12312215,2,layak,pegawai tetap,S1,8,0
7750216,0,layak,wirausaha,S1,5,0
9420253,2,layak,pegawai tetap,SMA,9,0
7368776,0,layak,pegawai tetap,SMA,4,0
14096104,2,layak,pegawai tetap,S1,3,0
5338410,1,mewah,pegawai tetap,SMA,6,0
4302637,0,mewah,wirausaha,SMA,9,0
12750942,1,layak,PNS,SMA,4,0
6777579,1,layak,pegawai tetap,S1,8,0
14856555,2,mewah,wirausaha,D3,1,0
12985681,0,layak,pegawai tetap,D3,6,0
7897876,2,mewah,PNS,D3,2,0
13244109,2,layak,PNS,D3,2,0
10639013,0,layak,PNS,SMA,5,0
7798086,0,layak,wirausaha,S1,1,0
9764267,1,mewah,wirausaha,SMA,4,0
6508251,0,layak,PNS,SMA,8,0
3659595,1,mewah,pegawai tetap,S1,5,0
3574919,2,layak,pegawai tetap,D3,3,0
14198597,2,mewah,PNS,SMA,9,0
8961377,2,layak,PNS,SMA,6,0
14077008,0,layak,PNS,S1,8,0
8193870,0,layak,pegawai tetap,S1,8,0
11195981,0,layak,PNS,SMA,8,0
10129760,1,layak,PNS,SMA,1,0
6509166,0,mewah,pegawai tetap,SMA,8,0
10186394,2,layak,pegawai tetap,D3,8,0
14559897,1,layak,pegawai tetap,D3,3,0
7607445,1,layak,wirausaha,SMA,2,0
4310693,1,layak,wirausaha,SMA,7,0
5437552,1,mewah,PNS,SMA,4,0
14298807,2,layak,pegawai tetap,SMA,2,0
14933301,1,layak,pegawai tetap,D3,3,0
4220211,0,layak,wirausaha,SMA,8,0
10033047,0,layak,PNS,S1,8,0
7114244,1,layak,PNS,D3,8,0
13138271,1,layak,pegawai tetap,SMA,1,0
9864777,2,layak,wirausaha,SMA,5,0
11369019,1,layak,wirausaha,SMA,1,0
13514498,1,layak,pegawai tetap,D3,5,0
3978709,0,mewah,pegawai tetap,SMA,7,0
10858554,1,layak,PNS,S1,2,0
8200257,1,layak,pegawai tetap,D3,9,0
6134718,0,layak,pegawai tetap,SMA,3,0
8627482,2,layak,pegawai tetap,D3,4,0
8260986,0,layak,pegawai tetap,S1,6,0
12470600,2,layak,pegawai tetap,SMA,3,0
9177034,2,layak,wirausaha,D3,6,0
12537546,2,layak,PNS,SMA,3,0
10341528,1,mewah,pegawai tetap,S1,1,0
13700470,2,layak,pegawai tetap,SMA,2,0
3815649,2,mewah,pegawai tetap,SMA,7,0
9825503,2,mewah,pegawai tetap,D3,9,0
5385147,2,layak,pegawai tetap,D3,4,0
6210983,0,layak,PNS,S1,4,0
10994233,1,mewah,wirausaha,SMA,3,0
6644254,2,layak,PNS,SMA,3,0
10871813,1,mewah,pegawai tetap,SMA,6,0
10983673,2,layak,PNS,S1,1,0
7203092,1,mewah,PNS,D3,7,0
8173634,1,layak,PNS,SMA,3,0
7483681,0,mewah,PNS,SMA,1,1
13279481,1,mewah,pegawai tetap,S1,9,0
12258079,1,mewah,pegawai tetap,S1,9,0
5722395,2,layak,PNS,D3,6,0
13317187,2,layak,pegawai tetap,D3,6,0
12473384,0,layak,pegawai tetap,S1,4,0
7935038,0,layak,wirausaha,D3,5,0
6691421,0,layak,pegawai tetap,D3,9,0
13544660,0,mewah,PNS,SMA,5,0
6412156,0,mewah,pegawai tetap,S1,2,0
4139910,1,layak,PNS,SMA,3,0
8725715,2,layak,pegawai tetap,SMA,2,0
3568688,1,layak,pegawai tetap,D3,9,0
11296174,1,mewah,PNS,S1,6,0
6048266,0,layak,wirausaha,SMA,6,0
3830785,0,layak,pegawai tetap,SMA,2,0
5446443,0,layak,PNS,SMA,1,0
12337830,2,mewah,wirausaha,D3,8,0
6024506,2,layak,pegawai tetap,S1,4,0
11971367,2,layak,pegawai tetap,D3,8,0
4734429,0,mewah,pegawai tetap,S1,9,0
5594845,0,layak,pegawai tetap,SMA,6,0
13988000,2,layak,pegawai tetap,S1,6,0
13240952,2,layak,PNS,SMA,3,0
10080616,1,layak,pegawai tetap,SMA,9,0
13145608,0,layak,wirausaha,SMA,6,0
11394420,0,layak,pegawai tetap,S1,3,0
12745185,2,layak,wirausaha,SMA,9,0
12521992,2,layak,pegawai tetap,SMA,5,0
4112271,2,layak,wirausaha,D3,2,0
9530322,2,mewah,wirausaha,SMA,5,0
3572727,1,layak,PNS,D3,4,1
10896256,1,layak,pegawai tetap,S1,3,0
3903636,1,layak,pegawai tetap,SMA,1,0
5056993,2,layak,pegawai tetap,SMA,8,0
11020139,1,layak,wirausaha,S1,6,0
12738982,1,mewah,pegawai tetap,S1,2,0
4781724,2,layak,PNS,SMA,3,0
5815580,2,layak,PNS,SMA,4,0
12482990,1,layak,wirausaha,SMA,9,0
11013488,2,layak,pegawai tetap,SMA,6,0
9601835,2,mewah,PNS,SMA,9,0
5490031,2,layak,pegawai tetap,SMA,9,0
6058292,0,mewah,PNS,D3,9,0
7240884,1,layak,PNS,SMA,4,0
13831967,1,mewah,wirausaha,SMA,8,0
6404783,2,layak,pegawai tetap,D3,4,0
13765114,0,layak,PNS,D3,6,0
4099126,2,layak,pegawai tetap,SMA,2,0
10291345,1,layak,pegawai tetap,SMA,6,0
4871777,0,layak,wirausaha,D3,2,0
11888050,2,mewah,pegawai tetap,S1,6,0
4542344,0,layak,PNS,S1,3,0
5431423,1,layak,PNS,D3,1,0
12126088,0,layak,pegawai tetap,SMA,6,0
5681685,0,mewah,pegawai tetap,S1,8,0
14702259,1,layak,PNS,D3,8,0
10098489,2,layak,pegawai tetap,D3,9,0
5933540,1,layak,pegawai tetap,SMA,4,0
13743046,1,mewah,wirausaha,S1,1,0
11963000,1,layak,PNS,SMA,2,0
9094325,2,layak,PNS,SMA,7,0
12742940,0,layak,pegawai tetap,S1,8,0
11327450,0,layak,pegawai tetap,SMA,7,0
14995695,2,layak,PNS,SMA,5,0
4740800,1,layak,PNS,SMA,2,0
6525076,0,layak,PNS,S1,4,0
14493920,1,layak,PNS,D3,9,0
4074337,2,mewah,PNS,S1,7,0
9717062,1,layak,wirausaha,S1,8,0
11543436,0,layak,PNS,SMA,3,0
3997613,1,layak,pegawai tetap,S1,4,0
10945634,0,layak,wirausaha,D3,8,0
11943454,1,layak,PNS,S1,1,0
13914632,0,mewah,PNS,S1,3,0
4378578,0,layak,pegawai tetap,SMA,7,1
9107181,2,layak,wirausaha,D3,6,0
10270495,0,layak,pegawai tetap,SMA,7,0
10501954,0,layak,pegawai tetap,D3,1,0
9868990,0,layak,PNS,SMA,1,0
6627089,1,mewah,pegawai tetap,D3,8,0
10239843,0,layak,PNS,SMA,6,0
6229274,2,layak,pegawai tetap,S1,2,0
7097026,0,layak,pegawai tetap,SMA,7,0
5972627,0,mewah,pegawai tetap,S1,4,0
7062043,2,mewah,pegawai tetap,S1,1,1
11998610,0,layak,PNS,S1,5,0
10653937,2,layak,pegawai tetap,S1,2,1
12522626,0,layak,pegawai tetap,SMA,7,0
14327099,1,mewah,pegawai tetap,S1,5,0
8589795,1,mewah,wirausaha,D3,8,0
14624682,0,mewah,PNS,S1,6,0
10758073,2,layak,pegawai tetap,SMA,5,0
7893527,0,layak,PNS,SMA,3,0
11032520,1,layak,pegawai tetap,S1,7,0
12250566,1,layak,wirausaha,SMA,2,0
7424917,0,layak,PNS,S1,9,0
10072595,0,mewah,wirausaha,SMA,4,0
9836072,1,mewah,PNS,D3,9,0
3540964,0,layak,wirausaha,D3,2,0
6701968,1,mewah,pegawai tetap,S1,7,0
8778603,0,layak,wirausaha,S1,1,0
14104193,2,mewah,PNS,S1,4,0
14465522,2,layak,pegawai tetap,D3,2,0
8858702,2,layak,wirausaha,D3,7,0
12433534,2,layak,pegawai tetap,SMA,6,0
4751031,0,layak,PNS,D3,5,0
12668053,1,layak,PNS,SMA,8,0
11266147,0,mewah,pegawai tetap,SMA,3,0
4864265,0,layak,wirausaha,S1,5,0
12283245,0,mewah,pegawai tetap,D3,4,0
